member_id,campaign_id,touch_date,opened_email_flag,clicked_flag,conversion_flag
M000991,C202407,2025-06-21,0,1,0
M005109,C202403,2025-05-12,1,0,0
M006582,C202413,2024-02-14,0,0,0
M000532,C202402,2025-05-11,1,1,0
M002169,C202407,2025-05-14,0,1,0
M000184,C202411,2024-11-09,1,0,0
M009688,C202402,2024-11-24,0,0,0
M009247,C202405,2024-05-06,1,0,0
M005218,C202412,2025-03-04,1,0,0
M004281,C202410,2025-09-02,0,0,0
M007374,C202409,2024-07-07,1,0,0
M005182,C202403,2025-01-06,0,0,0
M002096,C202408,2025-08-31,0,1,0
M002041,C202402,2024-08-03,1,0,0
M008102,C202402,2025-04-26,0,0,0
M006915,C202407,2025-09-10,0,0,0
M001393,C202410,2024-04-12,1,0,0
M005438,C202401,2024-06-28,1,0,0
M003195,C202404,2025-09-15,1,0,0
M008673,C202415,2024-08-11,0,1,0
M009902,C202402,2024-09-11,1,1,1
M005608,C202401,2024-05-09,1,0,0
M007039,C202411,2025-02-23,0,1,0
M004683,C202408,2025-06-15,0,0,0
M000573,C202405,2024-04-20,0,1,0
M003810,C202408,2025-04-21,1,0,0
M009531,C202409,2025-01-12,0,1,0
M001437,C202402,2025-03-13,1,0,0
M007517,C202415,2025-09-14,0,1,0
M008392,C202407,2024-08-08,0,1,0
M009387,C202406,2025-09-29,1,1,0
M008206,C202415,2024-06-18,1,0,0
M007680,C202403,2024-11-25,1,0,0
M007688,C202404,2024-09-15,1,0,0
M009493,C202410,2024-02-12,1,0,0
M002690,C202406,2025-09-04,0,1,0
M003524,C202415,2024-05-12,0,0,0
M007561,C202408,2024-02-05,1,0,0
M003103,C202404,2025-08-21,0,0,0
M000937,C202410,2024-08-02,0,1,0
M008757,C202413,2024-08-27,0,0,0
M002294,C202413,2024-02-23,1,0,0
M001157,C202407,2024-11-18,1,1,0
M000205,C202409,2024-03-17,1,1,0
M005684,C202403,2025-04-19,0,0,0
M001737,C202404,2025-01-01,1,0,0
M007114,C202409,2025-02-23,1,0,0
M003555,C202408,2025-04-22,0,1,0
M001676,C202408,2025-05-24,1,1,0
M003050,C202413,2024-11-24,1,0,0
M000668,C202405,2025-02-27,1,0,0
M007020,C202410,2024-04-24,1,0,0
M000334,C202408,2025-07-25,1,0,0
M006566,C202408,2024-04-14,1,0,0
M003432,C202402,2025-05-30,0,1,0
M008171,C202410,2025-04-19,1,0,0
M002297,C202413,2025-04-13,0,0,0
M006569,C202415,2025-01-01,0,1,0
M001721,C202407,2024-06-11,1,1,0
M002451,C202411,2024-02-14,1,1,0
M002148,C202405,2024-02-02,1,1,0
M000056,C202414,2025-05-21,1,0,0
M006560,C202408,2024-07-06,0,0,0
M005846,C202401,2024-02-26,1,0,0
M006483,C202414,2025-02-08,1,0,0
M007642,C202401,2025-02-27,1,0,0
M009573,C202401,2025-01-08,0,1,0
M007105,C202415,2024-07-11,1,1,0
M000526,C202407,2025-03-31,0,0,0
M005218,C202401,2025-03-02,0,1,0
M003335,C202409,2024-10-06,1,0,0
M006780,C202409,2024-11-18,1,0,0
M007279,C202407,2025-06-26,0,1,0
M001027,C202413,2025-08-23,0,0,0
M009204,C202410,2024-03-18,0,0,0
M009017,C202410,2024-02-19,1,0,0
M002643,C202407,2024-10-17,0,1,0
M002101,C202406,2024-04-23,1,0,0
M007947,C202407,2024-06-02,1,0,0
M004999,C202401,2025-09-09,1,0,0
M002961,C202414,2024-04-10,1,1,0
M004084,C202401,2025-01-08,0,1,0
M005834,C202408,2024-06-22,1,1,0
M006444,C202405,2024-07-07,1,0,0
M002389,C202408,2025-03-19,1,1,0
M002379,C202401,2024-05-06,0,0,0
M005014,C202406,2024-10-03,1,0,0
M005788,C202405,2024-08-30,1,0,0
M006686,C202411,2024-12-10,1,0,0
M005054,C202413,2024-05-12,1,0,0
M002672,C202415,2025-05-19,0,0,0
M003561,C202409,2024-07-13,1,1,0
M006228,C202406,2024-02-28,1,0,0
M000929,C202401,2024-05-28,0,0,0
M000714,C202405,2024-10-26,0,1,0
M005612,C202410,2024-04-15,1,0,0
M002104,C202404,2024-10-04,0,1,0
M002201,C202408,2024-06-24,0,0,0
M002833,C202406,2025-03-21,1,0,0
M003492,C202413,2025-07-21,1,0,0
M004780,C202410,2024-04-15,1,0,0
M002755,C202413,2025-09-24,1,1,0
M007497,C202415,2025-09-06,1,1,1
M001503,C202413,2025-02-23,1,0,0
M004988,C202413,2025-07-28,1,0,0
M000392,C202402,2024-02-22,1,0,0
M008427,C202410,2024-12-12,1,0,0
M002149,C202413,2025-02-02,0,0,0
M004919,C202415,2025-06-20,1,0,0
M002802,C202401,2025-03-16,0,1,0
M009124,C202405,2025-02-27,1,0,0
M003742,C202405,2024-08-10,1,0,0
M008111,C202410,2024-10-05,1,0,0
M000459,C202407,2024-08-27,1,0,0
M002316,C202415,2024-07-22,0,1,0
M008645,C202412,2024-03-10,0,1,0
M004374,C202405,2025-09-06,0,0,0
M000442,C202410,2024-05-13,0,1,0
M002417,C202415,2025-08-02,1,0,0
M004310,C202410,2025-02-21,1,0,0
M002722,C202409,2024-11-03,1,0,0
M008762,C202412,2024-09-11,1,1,1
M000059,C202408,2024-11-29,1,0,0
M001256,C202406,2025-06-02,0,1,0
M000298,C202413,2024-11-29,1,1,0
M000315,C202414,2024-11-04,1,0,0
M009691,C202402,2024-03-25,0,1,0
M006009,C202414,2024-08-07,0,0,0
M004196,C202411,2025-05-02,0,0,0
M001307,C202413,2024-05-02,1,0,0
M001847,C202415,2025-03-26,1,0,0
M005516,C202412,2024-09-22,1,0,0
M002706,C202409,2025-07-02,1,0,0
M004322,C202415,2025-02-11,0,1,0
M007075,C202415,2024-02-23,0,1,0
M008415,C202415,2024-10-13,1,0,0
M000513,C202403,2025-02-26,0,0,0
M001388,C202410,2025-08-06,0,0,0
M008852,C202407,2025-07-13,1,0,0
M009411,C202412,2025-09-25,1,1,0
M003496,C202408,2025-06-19,1,0,0
M005944,C202412,2024-12-07,0,1,0
M004574,C202412,2025-09-10,1,1,0
M009524,C202412,2025-03-22,1,1,0
M009030,C202403,2025-01-31,1,0,0
M007973,C202406,2024-02-17,0,1,0
M001368,C202415,2024-06-14,1,0,0
M008017,C202402,2025-06-17,1,0,0
M005305,C202401,2025-04-30,0,0,0
M004002,C202404,2024-09-29,1,0,0
M008158,C202415,2024-12-22,1,0,0
M004581,C202406,2024-03-11,0,1,0
M001331,C202415,2024-05-13,1,0,0
M005839,C202408,2024-12-09,0,0,0
M008733,C202408,2024-02-17,1,0,0
M008951,C202407,2024-12-31,0,0,0
M003293,C202405,2024-07-16,1,0,0
M008522,C202405,2024-12-30,1,0,0
M006841,C202409,2024-02-18,1,0,0
M004442,C202412,2025-04-04,1,0,0
M008392,C202410,2024-05-28,0,1,0
M004390,C202403,2025-09-11,1,0,0
M008267,C202408,2025-09-03,1,0,0
M000184,C202414,2024-07-02,1,1,0
M007720,C202406,2025-02-20,1,1,0
M003228,C202413,2024-07-12,0,1,0
M001367,C202408,2025-02-25,1,1,0
M000223,C202404,2025-03-20,1,0,0
M009743,C202413,2025-04-23,0,1,0
M009836,C202405,2024-09-16,1,1,0
M006544,C202403,2024-03-30,1,0,0
M002965,C202401,2025-04-25,1,0,0
M002346,C202412,2025-09-13,1,0,0
M001433,C202404,2024-05-20,0,0,0
M002000,C202409,2025-09-20,1,1,0
M005184,C202402,2024-12-11,0,1,0
M007570,C202412,2024-07-22,0,1,0
M003585,C202413,2024-09-27,1,0,0
M004081,C202407,2025-04-18,0,0,0
M005250,C202411,2024-05-24,1,1,0
M003213,C202408,2025-02-12,1,0,0
M002737,C202414,2024-09-02,1,0,0
M007148,C202404,2025-03-14,1,0,0
M006180,C202412,2024-10-21,1,1,0
M003160,C202412,2024-12-14,0,0,0
M000270,C202404,2025-05-19,1,0,0
M001879,C202412,2024-04-03,1,0,0
M000463,C202403,2024-05-28,1,1,0
M001970,C202408,2025-08-11,0,1,0
M005761,C202408,2025-09-11,1,1,0
M005788,C202408,2024-10-16,0,1,0
M001704,C202401,2025-07-20,1,0,0
M006228,C202412,2025-07-21,1,0,0
M001424,C202413,2024-05-20,1,1,0
M005869,C202403,2024-12-29,0,1,0
M003442,C202405,2025-08-02,1,0,0
M001592,C202407,2024-04-08,1,0,0
M006338,C202413,2024-06-29,1,1,0
M002871,C202402,2025-04-22,1,0,0
M000182,C202414,2025-09-17,1,0,0
M001585,C202413,2025-06-26,1,1,0
M009702,C202409,2024-09-18,0,0,0
M008858,C202408,2024-10-11,1,0,0
M009245,C202413,2025-09-26,0,1,0
M000970,C202412,2024-05-01,1,0,0
M008824,C202407,2024-02-05,0,0,0
M002064,C202402,2025-07-17,1,0,0
M001451,C202409,2024-10-02,1,0,0
M002161,C202411,2024-09-10,1,1,0
M003202,C202408,2024-10-16,0,0,0
M007740,C202412,2024-08-06,0,0,0
M007074,C202403,2024-09-24,0,0,0
M009898,C202404,2025-09-21,1,1,0
M005104,C202407,2024-07-31,1,0,0
M004987,C202408,2024-06-10,1,0,0
M005409,C202406,2024-07-15,1,0,0
M007659,C202413,2024-12-23,1,0,0
M007967,C202404,2025-02-15,1,0,0
M002701,C202409,2024-04-16,1,0,0
M006903,C202412,2025-09-08,0,0,0
M000054,C202407,2024-04-15,0,0,0
M003157,C202409,2025-05-16,1,1,0
M000173,C202411,2025-08-18,0,0,0
M003083,C202415,2025-03-30,0,1,0
M008679,C202402,2024-12-06,1,0,0
M001342,C202411,2024-08-02,0,0,0
M005078,C202405,2025-03-24,1,0,0
M004645,C202403,2024-04-07,0,1,0
M008819,C202410,2025-06-04,0,1,0
M004815,C202408,2024-04-28,1,0,0
M000246,C202409,2025-04-18,0,0,0
M005533,C202411,2024-09-17,0,0,0
M009367,C202412,2024-09-15,1,0,0
M002893,C202415,2024-09-26,0,0,0
M009975,C202402,2024-04-15,1,0,0
M009483,C202403,2024-06-15,1,0,0
M007431,C202413,2024-08-14,1,0,0
M009680,C202409,2024-04-26,1,1,0
M001591,C202405,2025-09-20,1,0,0
M002198,C202402,2024-10-18,1,0,0
M000992,C202410,2025-09-07,1,0,0
M001834,C202401,2024-12-12,1,1,1
M003879,C202406,2024-09-29,0,0,0
M002928,C202412,2024-04-29,1,0,0
M004696,C202406,2025-06-19,1,0,0
M006032,C202405,2024-11-20,0,1,0
M009739,C202406,2025-05-16,1,0,0
M003673,C202403,2025-03-30,1,0,0
M001208,C202409,2024-02-18,1,1,0
M000953,C202406,2025-05-25,1,1,0
M009841,C202415,2025-05-13,1,1,0
M009129,C202403,2024-10-02,1,0,0
M009894,C202410,2025-03-21,1,0,0
M004205,C202406,2024-08-27,1,1,1
M005988,C202403,2025-09-14,1,1,0
M000924,C202405,2025-09-14,0,1,0
M006674,C202412,2024-08-11,0,0,0
M003949,C202409,2024-07-11,0,0,0
M007422,C202403,2025-03-29,0,1,0
M000584,C202403,2025-07-01,1,1,1
M000624,C202413,2024-12-03,0,1,0
M006428,C202408,2025-05-11,1,1,0
M007028,C202409,2025-03-02,1,0,0
M004254,C202413,2025-01-27,0,1,0
M005136,C202405,2024-03-06,0,0,0
M005336,C202414,2025-05-21,1,1,0
M003548,C202410,2025-04-13,0,1,0
M004732,C202413,2025-06-15,0,1,0
M008941,C202404,2024-12-25,0,0,0
M004125,C202406,2024-03-14,1,1,0
M003359,C202411,2025-04-06,0,0,0
M005299,C202411,2025-06-21,0,0,0
M001068,C202406,2024-08-13,0,0,0
M009877,C202412,2024-03-05,1,0,0
M003544,C202409,2024-04-06,0,1,0
M000560,C202404,2025-03-20,1,0,0
M005459,C202407,2024-06-24,0,1,0
M005356,C202415,2025-08-16,1,0,0
M009494,C202415,2025-04-30,1,0,0
M008424,C202409,2024-04-24,1,0,0
M009388,C202404,2024-08-14,1,0,0
M009632,C202409,2024-11-28,0,0,0
M005496,C202407,2024-08-08,0,0,0
M006438,C202406,2025-03-18,0,1,0
M008261,C202408,2024-03-26,1,0,0
M007513,C202411,2025-09-12,1,0,0
M008786,C202408,2024-12-27,0,0,0
M006359,C202411,2024-11-08,0,0,0
M006274,C202414,2025-07-24,1,0,0
M003399,C202410,2025-04-28,0,1,0
M001637,C202402,2024-11-14,1,0,0
M004107,C202412,2024-09-29,1,0,0
M000353,C202406,2024-12-06,0,0,0
M001102,C202403,2024-02-18,0,0,0
M002690,C202403,2024-12-20,0,1,0
M003188,C202410,2025-03-20,1,0,0
M002135,C202407,2025-08-01,1,1,0
M004120,C202414,2024-02-04,1,0,0
M000190,C202411,2025-01-24,1,0,0
M004858,C202401,2025-04-24,1,0,0
M008784,C202404,2024-12-19,0,0,0
M004305,C202407,2025-03-16,1,1,1
M009017,C202411,2024-05-15,0,0,0
M009962,C202415,2025-06-13,1,0,0
M002996,C202406,2024-04-02,1,0,0
M004587,C202412,2024-05-21,1,0,0
M007336,C202412,2025-08-18,1,0,0
M009115,C202412,2024-04-02,1,0,0
M009394,C202406,2024-05-07,1,0,0
M001134,C202409,2025-01-26,0,0,0
M003653,C202409,2024-06-15,1,0,0
M000159,C202411,2025-05-21,0,1,0
M002383,C202409,2024-02-11,1,0,0
M002763,C202406,2025-07-16,1,1,0
M005855,C202407,2024-09-02,0,0,0
M002111,C202414,2025-04-10,0,0,0
M004642,C202408,2024-12-15,1,0,0
M006799,C202410,2024-12-17,0,0,0
M007828,C202414,2024-04-29,1,0,0
M003236,C202401,2025-05-17,1,0,0
M009311,C202407,2025-04-05,1,0,0
M003880,C202407,2025-07-02,0,0,0
M007316,C202403,2025-02-08,0,1,0
M000105,C202406,2024-09-08,1,0,0
M000653,C202411,2024-04-07,1,0,0
M008697,C202410,2024-06-14,1,0,0
M007597,C202403,2025-04-22,1,1,1
M009068,C202410,2024-09-11,1,1,0
M002040,C202401,2025-01-04,0,1,0
M003783,C202408,2025-02-12,0,0,0
M003708,C202408,2025-05-30,1,0,0
M003948,C202404,2024-04-27,0,0,0
M009111,C202412,2025-02-13,0,1,0
M005657,C202414,2024-07-30,0,0,0
M008047,C202403,2024-12-06,1,0,0
M002052,C202410,2025-06-02,0,0,0
M003130,C202410,2025-05-09,1,0,0
M000897,C202403,2024-03-07,1,0,0
M009454,C202403,2024-06-27,0,1,0
M000043,C202406,2025-04-29,0,0,0
M003480,C202410,2024-05-24,0,0,0
M003980,C202408,2025-06-07,0,0,0
M006190,C202405,2024-07-14,0,0,0
M004452,C202402,2025-08-31,1,0,0
M009792,C202414,2024-06-12,0,0,0
M001399,C202408,2024-10-23,0,0,0
M006661,C202411,2025-06-11,0,0,0
M009769,C202410,2024-04-04,0,0,0
M007622,C202403,2025-02-28,0,1,0
M008329,C202404,2025-02-20,1,1,0
M009791,C202408,2025-01-15,1,0,0
M008606,C202403,2024-02-09,1,0,0
M001735,C202408,2025-07-01,0,0,0
M007750,C202402,2024-05-17,1,0,0
M006616,C202407,2025-05-03,0,0,0
M000885,C202411,2024-05-26,0,0,0
M006874,C202402,2024-08-18,1,0,0
M001826,C202409,2024-12-02,1,0,0
M001791,C202413,2024-12-26,0,0,0
M006764,C202411,2024-08-03,1,0,0
M008847,C202404,2024-05-05,0,0,0
M007059,C202408,2025-09-14,1,0,0
M004530,C202404,2024-07-02,0,1,0
M002334,C202406,2025-06-21,1,0,0
M001063,C202410,2024-10-21,1,0,0
M000966,C202405,2024-10-30,1,1,0
M004656,C202408,2025-05-19,1,0,0
M004475,C202404,2024-11-03,1,0,0
M001685,C202415,2024-12-02,0,1,0
M005605,C202404,2025-02-27,0,0,0
M008155,C202415,2025-02-04,0,1,0
M005830,C202410,2024-06-02,1,1,0
M004248,C202414,2025-07-27,1,1,0
M003242,C202403,2024-02-24,1,0,0
M000153,C202409,2025-03-26,1,1,0
M003522,C202411,2025-03-13,1,1,0
M005504,C202406,2024-11-08,1,1,0
M006433,C202401,2024-03-19,0,0,0
M005544,C202415,2024-12-28,1,0,0
M004044,C202407,2024-03-18,0,0,0
M009915,C202414,2024-07-20,1,0,0
M008831,C202404,2024-08-07,0,0,0
M004071,C202404,2025-08-20,1,0,0
M007986,C202408,2024-09-02,0,1,0
M007412,C202408,2025-01-23,1,0,0
M003712,C202404,2024-05-10,0,0,0
M005101,C202402,2025-08-07,1,0,0
M008660,C202413,2025-03-20,1,1,0
M005793,C202408,2025-05-18,1,1,0
M004853,C202401,2025-06-11,0,0,0
M002073,C202415,2024-12-08,1,1,0
M005712,C202407,2025-05-04,1,0,0
M008075,C202408,2025-04-21,0,1,0
M009432,C202403,2024-05-03,0,1,0
M005020,C202407,2024-03-28,1,0,0
M003098,C202410,2024-06-13,1,0,0
M003237,C202404,2025-03-17,1,1,0
M003306,C202411,2024-05-12,1,0,0
M005348,C202413,2024-06-21,1,0,0
M004760,C202407,2025-08-15,0,1,0
M007143,C202405,2025-05-22,1,1,0
M009462,C202410,2025-08-05,1,0,0
M007094,C202410,2025-09-11,1,0,0
M003735,C202406,2025-03-25,0,1,0
M001752,C202415,2024-04-01,0,0,0
M007426,C202407,2025-05-02,1,1,0
M008010,C202415,2024-04-26,1,1,0
M000556,C202411,2025-08-04,1,0,0
M006005,C202414,2025-05-28,1,0,0
M005971,C202404,2024-03-08,1,1,1
M003449,C202413,2024-09-06,1,0,0
M009622,C202407,2025-07-20,1,1,0
M006105,C202406,2025-06-02,0,0,0
M002137,C202403,2024-09-20,1,0,0
M007616,C202411,2025-05-13,1,1,0
M004659,C202403,2024-03-10,1,1,1
M002939,C202407,2025-06-21,1,0,0
M005612,C202401,2025-05-29,0,0,0
M000551,C202413,2025-08-04,0,0,0
M001508,C202408,2025-02-15,1,0,0
M008236,C202415,2024-06-26,1,0,0
M001531,C202407,2025-03-31,0,1,0
M008502,C202409,2025-05-02,1,0,0
M008876,C202410,2024-05-29,1,1,1
M002816,C202409,2024-05-02,1,1,1
M008870,C202409,2025-03-03,1,1,0
M000367,C202414,2024-07-20,1,1,0
M007977,C202407,2024-05-08,0,1,0
M000469,C202414,2024-08-23,1,0,0
M004293,C202406,2025-09-23,0,0,0
M007769,C202413,2025-01-11,0,0,0
M008506,C202402,2025-01-12,1,0,0
M000936,C202407,2025-04-04,0,0,0
M005801,C202402,2025-06-25,0,1,0
M000334,C202408,2025-06-30,1,1,0
M007596,C202413,2024-12-21,1,1,0
M004783,C202408,2024-03-13,0,0,0
M006626,C202414,2024-03-29,1,0,0
M000022,C202409,2024-05-01,1,0,0
M002007,C202405,2024-07-22,0,0,0
M002276,C202413,2024-11-07,1,1,1
M005817,C202411,2025-07-08,0,0,0
M004150,C202411,2025-02-24,1,0,0
M009475,C202407,2025-08-25,1,0,0
M001733,C202401,2025-01-06,1,0,0
M001208,C202410,2024-06-09,0,0,0
M008777,C202413,2025-03-04,0,0,0
M000498,C202408,2025-05-26,0,0,0
M007267,C202403,2025-05-16,1,0,0
M001561,C202415,2024-04-27,1,0,0
M009134,C202409,2025-03-30,0,0,0
M001785,C202414,2024-07-16,0,0,0
M008256,C202412,2024-07-21,0,0,0
M000140,C202407,2024-05-01,1,0,0
M000789,C202409,2024-05-12,1,1,0
M008898,C202407,2024-10-15,1,0,0
M008675,C202406,2025-02-24,1,1,1
M009675,C202415,2024-06-18,1,0,0
M004952,C202408,2024-05-08,0,1,0
M002660,C202415,2025-02-11,0,1,0
M003077,C202406,2024-09-11,1,1,0
M003519,C202407,2025-08-29,1,1,1
M004279,C202403,2024-03-20,1,1,1
M009373,C202412,2025-03-18,1,0,0
M000619,C202403,2024-03-01,1,0,0
M005900,C202403,2024-06-05,0,0,0
M003276,C202410,2024-05-03,1,0,0
M000260,C202415,2024-12-11,1,1,0
M009855,C202411,2025-01-18,0,0,0
M007284,C202401,2025-09-11,1,0,0
M001121,C202405,2025-09-11,1,1,0
M003425,C202408,2024-04-13,0,0,0
M004403,C202407,2024-07-05,1,0,0
M008197,C202413,2025-03-23,0,0,0
M000832,C202413,2024-05-18,0,0,0
M008925,C202414,2025-09-04,0,0,0
M000696,C202406,2024-05-28,1,0,0
M007226,C202413,2024-10-21,0,1,0
M005787,C202401,2024-09-11,0,0,0
M004720,C202411,2025-02-20,1,0,0
M008196,C202406,2024-04-26,1,0,0
M007537,C202413,2025-08-17,1,1,0
M005783,C202403,2024-06-05,1,0,0
M000858,C202401,2024-04-27,1,0,0
M004258,C202402,2025-07-27,0,0,0
M008224,C202407,2024-08-11,1,1,0
M006633,C202414,2025-07-06,0,0,0
M007082,C202406,2025-03-12,1,0,0
M008425,C202415,2025-07-08,0,1,0
M009709,C202415,2025-06-16,0,0,0
M005021,C202414,2025-08-14,1,0,0
M007744,C202403,2025-08-06,0,0,0
M002945,C202410,2025-08-22,1,0,0
M004771,C202408,2024-11-07,1,0,0
M009876,C202415,2024-11-27,1,0,0
M004453,C202405,2025-06-19,0,0,0
M003644,C202409,2025-09-13,0,1,0
M006836,C202414,2025-03-09,1,0,0
M004922,C202409,2025-05-20,1,0,0
M005831,C202410,2025-02-12,1,1,0
M004482,C202403,2025-07-24,0,0,0
M001955,C202411,2024-08-21,1,0,0
M001004,C202414,2024-04-12,1,0,0
M009813,C202406,2024-03-30,1,1,0
M005816,C202403,2024-05-29,1,1,0
M005070,C202404,2024-05-03,0,0,0
M007496,C202408,2025-01-09,0,1,0
M005976,C202408,2025-06-08,1,0,0
M001584,C202409,2024-05-03,1,0,0
M007624,C202409,2025-03-21,1,0,0
M008681,C202408,2024-08-27,0,0,0
M005685,C202404,2025-08-10,1,0,0
M002026,C202404,2025-09-25,1,0,0
M000942,C202407,2024-11-15,1,0,0
M007727,C202404,2025-05-23,0,1,0
M005299,C202407,2025-04-25,1,0,0
M007970,C202402,2025-02-11,0,0,0
M008849,C202410,2024-08-18,1,0,0
M007467,C202410,2024-05-07,1,1,0
M002048,C202406,2024-06-02,0,0,0
M004822,C202401,2024-09-25,1,1,0
M004622,C202413,2024-03-22,0,1,0
M000076,C202404,2025-07-22,0,0,0
M007626,C202411,2025-05-22,0,0,0
M002002,C202403,2025-04-19,0,0,0
M006888,C202409,2024-12-12,0,0,0
M009365,C202410,2024-04-22,0,1,0
M001862,C202408,2025-04-06,0,0,0
M007169,C202401,2024-12-04,0,0,0
M009084,C202403,2024-03-30,1,0,0
M004965,C202415,2025-09-25,1,0,0
M008677,C202402,2024-07-16,0,1,0
M008896,C202410,2025-03-03,1,0,0
M000513,C202415,2025-07-29,1,0,0
M004586,C202401,2025-09-07,1,1,0
M008694,C202407,2024-10-10,1,0,0
M000690,C202403,2024-02-09,1,0,0
M003014,C202408,2025-06-30,0,0,0
M007234,C202403,2024-09-04,1,0,0
M007879,C202413,2025-02-10,0,0,0
M000232,C202411,2025-01-29,0,1,0
M008362,C202408,2025-01-27,0,1,0
M007813,C202415,2024-09-04,1,0,0
M006074,C202407,2024-07-17,0,0,0
M002913,C202403,2025-05-09,0,0,0
M007743,C202411,2024-05-07,1,0,0
M000057,C202408,2025-06-15,1,0,0
M000289,C202411,2024-03-04,1,0,0
M004241,C202410,2025-06-11,1,1,0
M002748,C202403,2024-04-12,1,0,0
M004527,C202401,2024-12-29,0,0,0
M008354,C202401,2024-07-29,0,1,0
M000515,C202407,2025-04-18,1,1,0
M000942,C202410,2024-09-22,1,0,0
M004576,C202414,2024-03-16,0,0,0
M003154,C202402,2024-10-18,1,0,0
M005364,C202405,2024-09-09,0,1,0
M007315,C202415,2024-04-18,1,1,0
M001797,C202407,2024-12-27,0,1,0
M008587,C202402,2025-09-10,1,1,1
M007582,C202410,2024-06-02,1,1,1
M003415,C202411,2025-02-26,0,0,0
M007413,C202403,2025-03-01,0,0,0
M005611,C202401,2025-08-15,1,1,0
M004416,C202414,2025-09-02,1,1,0
M004480,C202412,2025-03-22,0,0,0
M008581,C202412,2024-03-13,1,1,1
M003169,C202415,2025-06-18,1,0,0
M000787,C202408,2025-05-09,0,0,0
M009021,C202406,2024-12-22,0,1,0
M006186,C202401,2024-12-10,1,0,0
M009426,C202406,2025-06-30,1,1,0
M009665,C202404,2025-08-17,1,1,0
M002647,C202414,2025-09-04,1,0,0
M003110,C202411,2025-07-27,1,0,0
M004633,C202414,2024-06-25,0,0,0
M005781,C202409,2024-05-26,1,0,0
M007071,C202412,2025-08-26,1,0,0
M005934,C202408,2025-05-16,0,0,0
M002745,C202407,2024-12-13,1,0,0
M002617,C202404,2025-04-17,0,0,0
M005997,C202408,2025-01-29,1,0,0
M002307,C202413,2025-07-06,0,0,0
M002005,C202415,2024-07-15,1,0,0
M001220,C202403,2025-08-13,1,0,0
M006462,C202406,2025-06-26,0,0,0
M001407,C202409,2025-06-16,0,0,0
M008618,C202405,2024-09-18,1,1,1
M009166,C202406,2025-05-11,0,1,0
M007786,C202402,2024-02-18,1,0,0
M006747,C202411,2024-09-03,0,0,0
M000898,C202414,2024-08-12,0,0,0
M002565,C202404,2025-01-01,1,0,0
M007881,C202406,2025-08-13,1,1,0
M004325,C202407,2025-06-12,1,1,0
M008676,C202412,2025-06-24,1,0,0
M000136,C202415,2025-08-28,0,0,0
M003511,C202412,2025-03-18,1,0,0
M009641,C202410,2024-05-06,1,0,0
M000495,C202404,2024-04-24,0,0,0
M006953,C202404,2025-03-10,1,0,0
M004412,C202410,2024-04-30,0,1,0
M009399,C202409,2025-01-18,1,0,0
M005353,C202411,2024-04-13,1,0,0
M006009,C202406,2024-03-25,1,0,0
M003166,C202413,2024-11-19,1,1,0
M006180,C202403,2024-08-08,1,0,0
M006099,C202406,2025-09-05,1,1,0
M007542,C202402,2024-06-07,1,0,0
M009416,C202408,2024-12-12,1,0,0
M000423,C202405,2025-01-24,1,0,0
M004781,C202403,2024-08-30,1,0,0
M009071,C202405,2025-01-03,1,0,0
M002303,C202407,2024-03-25,1,0,0
M006534,C202404,2025-08-24,0,1,0
M004210,C202406,2025-03-24,1,0,0
M007707,C202405,2024-02-27,1,0,0
M009707,C202414,2024-11-07,1,1,0
M001075,C202405,2024-03-19,0,1,0
M002520,C202411,2025-05-25,1,0,0
M001838,C202414,2024-08-10,1,0,0
M007261,C202407,2024-05-28,1,0,0
M006199,C202403,2024-02-16,1,0,0
M008434,C202409,2025-01-31,0,0,0
M007867,C202406,2025-04-06,1,0,0
M006615,C202408,2025-05-08,0,1,0
M005998,C202406,2024-08-24,0,0,0
M007708,C202404,2025-03-25,1,0,0
M003878,C202415,2025-05-19,0,0,0
M003188,C202405,2024-09-19,1,1,0
M001893,C202415,2024-11-18,1,0,0
M003074,C202401,2025-03-31,1,1,0
M001291,C202404,2024-05-03,1,0,0
M002258,C202407,2025-03-31,1,1,0
M001663,C202404,2025-07-24,0,0,0
M005699,C202411,2025-09-12,1,0,0
M009605,C202413,2024-08-16,0,0,0
M006963,C202404,2024-03-22,0,0,0
M006845,C202408,2024-12-19,0,0,0
M001712,C202407,2024-10-14,1,0,0
M001446,C202412,2024-04-15,0,0,0
M003207,C202402,2024-02-13,0,0,0
M002802,C202404,2024-10-09,0,0,0
M006341,C202409,2025-08-19,1,0,0
M001659,C202415,2025-05-25,0,1,0
M005156,C202401,2024-07-04,0,1,0
M003745,C202414,2024-06-07,0,0,0
M000120,C202413,2024-11-06,0,0,0
M004197,C202413,2024-09-16,1,0,0
M003037,C202407,2025-06-03,1,0,0
M000632,C202405,2024-11-24,1,0,0
M000719,C202410,2024-07-18,1,0,0
M006471,C202412,2024-06-13,1,0,0
M004949,C202401,2025-05-17,0,0,0
M008896,C202414,2024-11-03,0,1,0
M004492,C202415,2024-04-29,1,0,0
M002963,C202409,2024-05-28,1,0,0
M005242,C202408,2024-08-01,1,1,0
M005405,C202412,2024-08-05,0,0,0
M005584,C202407,2024-02-25,0,0,0
M005623,C202413,2025-01-24,1,0,0
M006768,C202409,2024-09-05,0,1,0
M004943,C202415,2024-06-20,0,0,0
M000603,C202401,2024-05-30,0,0,0
