member_id,join_date,age,gender,language_pref,zipcode,employment_status,income_bracket,channel_signup,churn_flag
M009100,2024-08-06,34,m,spanish,67208,full_time,under_25k,online,0
M009101,2024-10-31,36,m,english,80017,student,50k_75k,online,0
M009102,2024-08-30,52,f,spanish,80205,full_time,100k_plus,branch,0
M009103,2024-10-18,49,m,spanish,67212,part_time,50k_75k,event,0
M009104,2024-10-27,57,m,spanish,80016,unemployed,50k_75k,online,0
M009105,2025-01-22,28,m,english,80222,full_time,100k_plus,online,0
M009106,2025-08-10,36,m,english,67227,student,100k_plus,online,1
M009107,2024-07-27,49,f,spanish,67213,part_time,50k_75k,branch,1
M009108,2024-11-09,45,f,english,80231,unemployed,25k_50k,branch,0
M009109,2025-09-08,58,m,english,80123,full_time,under_25k,online,1
M009110,2024-01-26,45,f,other,80219,student,100k_plus,online,1
M009111,2024-03-19,62,m,english,80123,full_time,100k_plus,online,1
M009112,2024-05-07,46,f,english,80223,full_time,50k_75k,branch,0
M009113,2025-02-16,53,f,english,80212,full_time,under_25k,branch,0
M009114,2024-05-16,36,f,spanish,67207,full_time,50k_75k,branch,0
M009115,2024-11-29,40,f,english,80014,unemployed,50k_75k,online,0
M009116,2025-07-01,51,f,english,67208,full_time,25k_50k,referral,0
M009117,2025-01-22,59,f,english,67204,full_time,100k_plus,online,0
M009118,2025-07-24,49,m,spanish,80224,full_time,25k_50k,branch,0
M009119,2024-08-17,39,f,english,80227,full_time,75k_100k,branch,0
M009120,2025-02-24,57,f,english,67227,full_time,50k_75k,referral,0
M009121,2024-05-03,18,f,english,80205,unemployed,75k_100k,online,1
M009122,2024-03-28,23,f,english,80012,part_time,75k_100k,online,0
M009123,2024-05-20,48,f,spanish,67207,student,25k_50k,online,0
M009124,2024-02-20,40,f,english,80202,student,50k_75k,branch,0
M009125,2025-07-20,47,m,english,80206,part_time,25k_50k,online,0
M009126,2025-02-08,41,m,english,80111,retired,75k_100k,online,0
M009127,2024-12-02,47,m,spanish,80120,retired,50k_75k,event,0
M009128,2024-12-31,30,m,english,80216,full_time,50k_75k,referral,0
M009129,2024-09-14,47,m,english,80012,retired,25k_50k,online,0
M009130,2025-01-22,52,m,english,80216,full_time,under_25k,online,1
M009131,2024-02-14,55,m,english,67206,full_time,25k_50k,online,0
M009132,2024-09-25,64,f,english,80224,part_time,75k_100k,branch,1
M009133,2024-11-06,43,m,english,80016,full_time,50k_75k,branch,0
M009134,2024-10-04,43,m,spanish,80204,full_time,50k_75k,online,0
M009135,2025-04-19,22,f,english,80014,student,75k_100k,online,0
M009136,2025-07-20,34,f,english,80121,full_time,50k_75k,online,0
M009137,2024-05-24,38,m,spanish,80206,full_time,75k_100k,online,0
M009138,2024-08-22,53,m,english,80207,unemployed,75k_100k,referral,0
M009139,2024-05-15,33,m,english,67204,full_time,100k_plus,online,0
M009140,2025-03-20,50,m,other,67204,full_time,100k_plus,branch,0
M009141,2024-12-18,40,m,spanish,80219,unemployed,75k_100k,referral,0
M009142,2025-01-28,38,f,spanish,80202,retired,75k_100k,branch,0
M009143,2024-10-01,43,f,english,80033,full_time,75k_100k,online,0
M009144,2025-01-18,35,f,english,80204,full_time,25k_50k,online,0
M009145,2024-11-18,35,m,other,80012,retired,25k_50k,referral,0
M009146,2024-07-01,20,m,english,80206,full_time,under_25k,online,0
M009147,2025-07-26,37,m,spanish,80223,part_time,25k_50k,event,0
M009148,2025-03-15,34,m,spanish,80205,full_time,75k_100k,online,0
M009149,2024-03-03,34,f,spanish,80231,student,100k_plus,online,0
M009150,2024-02-03,45,f,english,80226,full_time,75k_100k,branch,0
M009151,2025-04-21,48,m,spanish,80211,part_time,100k_plus,branch,0
M009152,2024-03-27,43,f,english,80015,full_time,25k_50k,online,0
M009153,2024-07-28,52,f,english,67203,full_time,100k_plus,online,0
M009154,2025-04-06,47,m,spanish,80205,full_time,25k_50k,referral,0
M009155,2024-03-21,36,m,english,67203,full_time,100k_plus,online,0
M009156,2024-11-17,34,m,english,80231,retired,75k_100k,online,0
M009157,2025-02-18,44,f,english,67203,retired,100k_plus,online,1
M009158,2024-07-08,47,m,english,80030,student,75k_100k,branch,0
M009159,2024-08-20,57,m,english,80112,part_time,50k_75k,referral,0
M009160,2025-01-26,54,f,english,80012,full_time,under_25k,online,0
M009161,2024-06-17,34,m,english,80226,full_time,100k_plus,online,0
M009162,2025-03-18,39,m,english,80211,full_time,50k_75k,online,0
M009163,2024-06-16,48,f,english,67213,student,100k_plus,branch,0
M009164,2024-08-18,53,f,english,80231,full_time,50k_75k,branch,0
M009165,2024-05-29,51,m,english,80218,unemployed,under_25k,online,0
M009166,2025-07-03,39,m,english,80120,student,under_25k,online,0
M009167,2025-01-20,25,f,spanish,67202,unemployed,75k_100k,online,0
M009168,2025-01-15,28,f,english,80015,full_time,under_25k,online,0
M009169,2024-10-01,43,other,spanish,67208,part_time,75k_100k,online,0
M009170,2025-09-08,44,m,english,67202,full_time,50k_75k,event,0
M009171,2024-03-02,27,f,english,80219,part_time,50k_75k,online,0
M009172,2025-04-11,41,m,english,80224,unemployed,75k_100k,branch,0
M009173,2025-06-11,48,f,english,80224,full_time,25k_50k,online,0
M009174,2024-05-29,26,m,spanish,80222,full_time,50k_75k,event,0
M009175,2024-05-21,53,m,other,80209,full_time,75k_100k,online,0
M009176,2024-04-25,35,m,spanish,80012,unemployed,100k_plus,online,0
M009177,2024-03-05,55,m,english,80012,full_time,25k_50k,online,0
M009178,2025-03-04,34,m,english,80030,student,75k_100k,branch,0
M009179,2024-11-05,28,m,spanish,67226,full_time,100k_plus,online,0
M009180,2025-03-05,35,m,english,80120,retired,75k_100k,referral,0
M009181,2024-06-09,39,m,spanish,67203,full_time,100k_plus,branch,0
M009182,2024-11-01,35,f,english,80202,full_time,100k_plus,online,0
M009183,2024-12-26,37,m,english,80222,student,100k_plus,online,0
M009184,2024-10-04,44,f,other,80014,retired,75k_100k,online,0
M009185,2024-10-22,38,f,other,67208,full_time,50k_75k,online,0
M009186,2025-07-04,39,m,spanish,80227,student,under_25k,online,0
M009187,2024-06-17,19,m,english,80204,full_time,25k_50k,online,1
M009188,2025-04-03,45,f,spanish,67207,unemployed,25k_50k,referral,0
M009189,2025-08-02,39,m,english,80207,full_time,under_25k,branch,0
M009190,2024-01-07,59,m,english,80205,full_time,under_25k,branch,1
M009191,2025-08-19,29,m,english,80202,full_time,25k_50k,online,0
M009192,2024-05-11,18,m,spanish,80012,full_time,under_25k,online,0
M009193,2025-08-10,47,m,english,67226,full_time,25k_50k,online,0
M009194,2024-12-12,44,f,english,67208,full_time,under_25k,branch,0
M009195,2025-08-18,28,f,english,80227,full_time,50k_75k,online,0
M009196,2024-09-09,22,f,english,67226,full_time,75k_100k,online,0
M009197,2025-02-13,58,m,english,80012,full_time,75k_100k,branch,0
M009198,2025-06-26,57,f,english,80224,student,100k_plus,online,0
M009199,2024-12-20,18,f,spanish,67206,student,75k_100k,online,0
M009200,2025-07-17,35,f,english,80017,full_time,25k_50k,online,0
M009201,2025-01-02,60,f,spanish,80212,full_time,75k_100k,branch,1
M009202,2025-08-06,34,m,english,67202,full_time,75k_100k,referral,0
M009203,2025-05-25,34,f,english,80203,retired,50k_75k,referral,0
M009204,2025-06-16,37,m,english,80204,unemployed,75k_100k,branch,1
M009205,2025-06-11,27,f,english,67218,full_time,under_25k,referral,0
M009206,2025-06-11,20,m,english,67203,student,50k_75k,online,1
M009207,2025-02-05,53,unknown,english,67202,full_time,50k_75k,online,0
M009208,2024-06-23,18,m,english,80207,full_time,75k_100k,online,0
M009209,2024-03-18,43,m,spanish,80012,part_time,25k_50k,online,0
M009210,2025-03-15,51,f,spanish,80121,full_time,25k_50k,online,0
M009211,2025-07-02,23,f,spanish,80206,student,50k_75k,online,0
M009212,2024-08-19,29,f,english,80220,student,100k_plus,online,0
M009213,2025-02-03,55,m,english,80022,unemployed,under_25k,online,0
M009214,2024-07-31,46,m,english,80220,full_time,75k_100k,branch,0
M009215,2024-07-11,33,f,english,80231,full_time,25k_50k,online,1
M009216,2025-07-25,54,m,spanish,80212,full_time,under_25k,referral,1
M009217,2024-09-23,54,f,english,80204,full_time,50k_75k,referral,1
M009218,2024-05-05,43,m,english,67213,part_time,50k_75k,referral,0
M009219,2025-01-16,29,m,english,80120,retired,75k_100k,branch,0
M009220,2025-06-27,35,f,spanish,80017,full_time,75k_100k,branch,0
M009221,2025-05-16,43,m,spanish,80220,unemployed,50k_75k,online,0
M009222,2025-02-06,38,f,english,80030,part_time,25k_50k,branch,0
M009223,2024-09-17,51,m,english,80218,student,25k_50k,branch,0
M009224,2025-01-21,22,m,english,80030,unemployed,75k_100k,online,0
M009225,2025-02-15,22,f,english,80218,full_time,under_25k,branch,0
M009226,2024-12-11,42,m,english,80120,full_time,25k_50k,online,0
M009227,2024-04-03,34,f,english,80121,student,75k_100k,online,0
M009228,2024-11-23,32,f,english,80123,retired,100k_plus,online,0
M009229,2024-04-09,19,f,english,80202,full_time,25k_50k,branch,0
M009230,2025-04-05,40,f,spanish,67226,full_time,50k_75k,referral,0
M009231,2024-11-10,39,f,english,67226,full_time,25k_50k,branch,0
M009232,2024-01-25,48,m,spanish,80204,full_time,under_25k,online,0
M009233,2025-05-08,41,m,spanish,80205,unemployed,75k_100k,event,1
M009234,2024-12-18,38,f,spanish,67203,full_time,50k_75k,online,0
M009235,2024-04-26,54,f,english,67212,student,under_25k,online,0
M009236,2024-07-17,24,m,english,67214,retired,100k_plus,event,0
M009237,2024-10-05,46,m,english,80123,student,50k_75k,branch,0
M009238,2025-08-04,20,m,english,80014,full_time,75k_100k,branch,0
M009239,2024-03-19,30,m,english,67227,part_time,50k_75k,online,0
M009240,2025-02-27,25,m,english,80220,unemployed,25k_50k,online,0
M009241,2024-12-19,49,f,english,80017,full_time,50k_75k,online,0
M009242,2025-06-09,39,m,english,80205,full_time,25k_50k,branch,0
M009243,2025-06-24,40,f,english,67208,retired,25k_50k,online,0
M009244,2025-04-21,27,f,spanish,80022,part_time,75k_100k,online,0
M009245,2024-01-10,36,m,spanish,80110,part_time,under_25k,online,0
M009246,2025-07-12,31,m,english,80209,unemployed,50k_75k,branch,0
M009247,2025-05-17,45,m,english,80212,student,50k_75k,online,0
M009248,2024-09-16,28,f,english,80010,full_time,75k_100k,referral,0
M009249,2025-06-07,56,f,english,80205,full_time,75k_100k,online,0
M009250,2025-08-18,20,m,english,67227,full_time,100k_plus,branch,0
M009251,2024-01-06,30,m,other,67218,full_time,100k_plus,online,0
M009252,2024-02-04,60,m,english,80207,full_time,100k_plus,branch,0
M009253,2024-06-23,35,f,english,80204,full_time,75k_100k,online,0
M009254,2025-03-17,24,m,english,67226,retired,75k_100k,branch,1
M009255,2025-07-30,43,f,english,67218,full_time,under_25k,online,1
M009256,2024-05-26,34,f,spanish,80209,part_time,50k_75k,branch,0
M009257,2025-07-22,30,m,english,80030,student,75k_100k,online,0
M009258,2024-07-11,27,f,spanish,67226,student,50k_75k,online,0
M009259,2024-01-13,73,m,english,80121,part_time,50k_75k,online,0
M009260,2025-06-13,37,m,english,80204,full_time,50k_75k,referral,0
M009261,2024-09-02,18,m,english,80110,retired,100k_plus,online,0
M009262,2024-04-23,58,m,english,80227,full_time,25k_50k,online,0
M009263,2024-08-20,47,m,english,80204,student,50k_75k,online,0
M009264,2024-11-17,31,f,spanish,80017,unemployed,75k_100k,branch,0
M009265,2025-06-21,29,f,spanish,67207,full_time,25k_50k,online,0
M009266,2024-05-05,48,f,english,80212,unemployed,75k_100k,online,0
M009267,2024-11-08,37,m,english,80226,student,75k_100k,online,0
M009268,2025-05-25,18,unknown,english,80030,part_time,50k_75k,online,1
M009269,2025-04-28,61,m,english,80033,full_time,75k_100k,online,0
M009270,2024-10-07,35,m,english,80112,retired,25k_50k,referral,0
M009271,2024-10-09,58,m,english,80206,full_time,75k_100k,online,0
M009272,2025-09-04,55,f,english,80120,full_time,under_25k,online,0
M009273,2025-01-26,28,m,english,80205,student,50k_75k,event,0
M009274,2025-06-06,52,f,english,80222,student,25k_50k,referral,0
M009275,2025-01-16,32,m,other,67211,full_time,75k_100k,online,0
M009276,2024-08-03,18,f,english,80218,full_time,75k_100k,online,0
M009277,2025-06-25,35,f,english,80010,student,100k_plus,branch,0
M009278,2025-08-28,45,f,english,80033,full_time,75k_100k,online,0
M009279,2024-04-25,34,f,spanish,80206,full_time,75k_100k,branch,0
M009280,2025-05-23,36,f,other,80219,full_time,50k_75k,event,0
M009281,2025-05-14,54,m,english,80012,part_time,75k_100k,online,0
M009282,2024-09-27,41,f,english,80223,part_time,under_25k,online,0
M009283,2025-03-15,30,m,spanish,67203,retired,100k_plus,branch,0
M009284,2024-10-17,48,f,other,80220,full_time,75k_100k,branch,0
M009285,2024-02-08,42,f,spanish,67214,retired,100k_plus,branch,0
M009286,2024-01-24,18,m,spanish,67206,retired,75k_100k,online,0
M009287,2024-02-12,45,f,english,80022,full_time,25k_50k,branch,0
M009288,2024-06-18,45,m,spanish,67206,full_time,25k_50k,referral,0
M009289,2024-12-05,40,m,spanish,67227,unemployed,75k_100k,online,1
M009290,2024-06-17,51,f,english,80112,full_time,25k_50k,online,0
M009291,2025-06-21,32,m,spanish,67212,part_time,under_25k,online,0
M009292,2025-04-16,44,f,english,80121,full_time,under_25k,online,0
M009293,2024-05-22,21,m,english,80212,retired,25k_50k,event,0
M009294,2024-04-10,45,f,english,67203,full_time,under_25k,online,0
M009295,2025-07-28,63,f,spanish,80016,full_time,75k_100k,branch,1
M009296,2025-08-27,28,f,english,80227,retired,50k_75k,online,0
M009297,2025-04-19,31,m,english,80212,unemployed,25k_50k,online,0
M009298,2024-11-06,31,m,english,80010,full_time,50k_75k,branch,0
M009299,2025-08-06,42,f,english,80016,full_time,under_25k,online,0
M009300,2024-02-29,27,f,english,80012,retired,75k_100k,online,0
M009301,2024-01-29,45,m,english,80209,retired,50k_75k,referral,0
M009302,2025-06-14,50,f,english,80219,full_time,under_25k,online,0
M009303,2024-03-13,46,unknown,spanish,67227,part_time,25k_50k,online,0
M009304,2025-01-28,19,f,spanish,80218,full_time,75k_100k,branch,0
M009305,2025-01-28,52,f,english,80204,part_time,25k_50k,online,0
M009306,2025-04-25,51,f,english,67207,retired,100k_plus,online,0
M009307,2025-04-17,50,m,english,80209,full_time,100k_plus,online,1
M009308,2024-11-08,44,f,english,80203,full_time,75k_100k,online,0
M009309,2025-03-13,43,f,english,80216,full_time,under_25k,online,0
M009310,2024-11-19,52,m,english,80204,retired,50k_75k,online,0
M009311,2024-03-27,63,m,english,80226,student,25k_50k,event,1
M009312,2024-12-24,29,m,english,80110,full_time,25k_50k,online,1
M009313,2024-07-15,53,f,english,80202,full_time,100k_plus,online,0
M009314,2025-01-19,39,f,english,67219,part_time,25k_50k,branch,0
M009315,2024-04-27,38,f,english,80220,full_time,25k_50k,referral,0
M009316,2025-05-12,22,f,english,80222,part_time,100k_plus,online,0
M009317,2025-04-06,37,m,english,80226,part_time,25k_50k,online,0
M009318,2025-05-10,28,f,english,67219,part_time,50k_75k,online,0
M009319,2025-08-16,34,f,english,80226,part_time,100k_plus,online,0
M009320,2024-09-03,27,m,english,80030,retired,25k_50k,branch,1
M009321,2024-08-21,35,f,spanish,67204,retired,75k_100k,branch,1
M009322,2025-02-20,35,m,english,80111,full_time,under_25k,online,0
M009323,2025-04-11,41,m,english,67212,part_time,50k_75k,event,1
M009324,2025-04-26,21,m,english,80122,full_time,25k_50k,online,0
M009325,2024-12-30,23,f,spanish,67227,full_time,75k_100k,referral,1
M009326,2024-06-01,44,f,english,80218,part_time,50k_75k,online,1
M009327,2024-09-28,30,f,english,80012,full_time,25k_50k,branch,0
M009328,2025-01-26,53,f,spanish,80014,student,50k_75k,online,0
M009329,2025-06-30,43,m,english,67211,full_time,25k_50k,online,0
M009330,2025-03-05,47,m,other,80205,full_time,75k_100k,online,0
M009331,2024-07-07,57,m,english,67219,full_time,75k_100k,event,0
M009332,2024-09-08,36,m,english,80033,student,50k_75k,online,0
M009333,2025-01-29,33,f,spanish,80030,retired,50k_75k,online,0
M009334,2024-08-06,50,f,english,80226,part_time,100k_plus,online,0
M009335,2025-08-16,46,m,english,80219,part_time,75k_100k,event,0
M009336,2024-07-08,38,m,english,80205,full_time,25k_50k,online,0
M009337,2024-08-21,57,f,english,80030,full_time,75k_100k,branch,0
M009338,2024-08-19,37,f,english,80222,full_time,75k_100k,online,1
M009339,2024-12-23,40,f,english,80205,full_time,25k_50k,branch,1
M009340,2025-04-22,40,m,spanish,67219,student,under_25k,online,0
M009341,2025-07-28,29,f,english,80227,full_time,100k_plus,online,0
M009342,2025-03-04,41,m,english,80220,student,25k_50k,online,0
M009343,2024-08-24,57,f,spanish,80216,full_time,75k_100k,online,0
M009344,2024-02-02,45,m,spanish,80222,unemployed,under_25k,online,0
M009345,2024-07-31,40,m,english,80212,full_time,50k_75k,referral,1
M009346,2025-07-25,38,f,spanish,80110,full_time,25k_50k,branch,0
M009347,2025-01-13,44,m,spanish,80014,unemployed,25k_50k,referral,0
M009348,2024-01-02,49,f,spanish,80202,full_time,75k_100k,online,0
M009349,2025-03-25,47,m,english,80111,part_time,75k_100k,online,0
M009350,2025-07-22,36,m,english,67211,full_time,75k_100k,online,0
M009351,2025-03-02,44,f,english,80226,part_time,under_25k,branch,1
M009352,2024-10-05,46,m,english,80123,part_time,25k_50k,branch,0
M009353,2024-08-01,28,m,english,80211,student,50k_75k,branch,0
M009354,2024-10-11,42,m,spanish,80226,full_time,75k_100k,online,0
M009355,2025-06-26,18,f,english,80012,retired,75k_100k,online,0
M009356,2024-09-30,46,f,spanish,67204,full_time,75k_100k,branch,0
M009357,2024-01-11,48,f,english,80014,full_time,75k_100k,branch,0
M009358,2024-02-16,49,f,english,67204,full_time,50k_75k,online,0
M009359,2025-05-29,35,f,english,80012,unemployed,50k_75k,online,0
M009360,2025-03-13,44,f,english,80220,student,under_25k,online,0
M009361,2025-08-06,57,f,english,80220,full_time,50k_75k,online,0
M009362,2025-03-02,57,m,english,80121,student,50k_75k,online,1
M009363,2025-03-07,40,f,english,67212,full_time,50k_75k,branch,0
M009364,2024-05-09,42,f,english,80220,retired,50k_75k,online,0
M009365,2024-01-22,53,f,english,80022,full_time,25k_50k,branch,0
M009366,2025-01-23,22,m,english,80209,full_time,25k_50k,online,0
M009367,2024-05-14,36,f,english,80033,full_time,25k_50k,branch,0
M009368,2025-06-15,56,f,english,80219,student,75k_100k,online,0
M009369,2024-08-07,52,m,spanish,80203,full_time,75k_100k,referral,0
M009370,2024-11-28,44,unknown,english,80222,full_time,50k_75k,online,0
M009371,2024-05-09,22,f,english,80033,student,50k_75k,online,0
M009372,2024-02-01,39,m,english,80226,full_time,50k_75k,branch,0
M009373,2025-08-24,33,f,english,80220,full_time,75k_100k,branch,0
M009374,2025-02-28,44,f,english,80202,student,100k_plus,online,0
M009375,2024-10-24,30,f,spanish,80121,retired,50k_75k,online,0
M009376,2025-05-18,28,f,spanish,80202,student,50k_75k,online,0
M009377,2024-12-22,18,m,english,80121,full_time,25k_50k,referral,0
M009378,2025-03-30,55,m,english,67206,full_time,75k_100k,online,0
M009379,2025-02-04,35,m,english,80121,retired,50k_75k,online,0
M009380,2025-07-12,42,m,english,80120,full_time,100k_plus,branch,0
M009381,2025-03-30,40,f,english,80220,full_time,50k_75k,branch,0
M009382,2024-02-03,27,m,english,67219,full_time,25k_50k,branch,0
