account_id,member_id,account_type,open_date,status,balance,interest_rate,funded_flag
A017399,M009159,savings,2024-01-14,active,12036.0,0.678,1
A017400,M003360,savings,2023-04-14,active,3170.9,1.34,1
A017401,M006273,checking,2023-10-30,active,8038.58,1.077,1
A017402,M001111,loan,2023-09-29,active,2201.46,2.338,1
A017403,M008268,checking,2024-03-26,active,11527.73,2.609,0
A017404,M001585,savings,2024-01-20,active,852.66,1.967,1
A017405,M004798,savings,2024-04-23,active,2472.64,1.852,1
A017406,M001279,credit_card,2023-05-26,active,13164.91,0.903,1
A017407,M000510,savings,2023-09-18,closed,6247.22,2.524,0
A017408,M004674,loan,2023-07-10,active,10509.17,2.062,1
A017409,M009982,checking,2023-06-10,closed,4014.32,3.762,1
A017410,M002887,savings,2024-07-19,active,5463.33,1.851,1
A017411,M002923,savings,2024-02-21,active,13222.86,1.35,1
A017412,M008057,checking,2024-08-29,active,13543.89,1.854,1
A017413,M005462,checking,2023-10-30,active,18303.42,0.632,1
A017414,M002106,checking,2024-07-14,active,13097.58,1.945,1
A017415,M004198,checking,2023-05-19,active,10886.91,0.398,1
A017416,M008351,savings,2024-08-21,active,20589.27,1.209,1
A017417,M005074,savings,2023-12-16,active,16632.14,0.989,0
A017418,M003768,checking,2023-06-21,active,4310.01,1.36,1
A017419,M009916,checking,2023-06-10,active,11542.17,1.877,1
A017420,M000932,credit_card,2023-07-25,active,1746.73,0.698,1
A017421,M004941,savings,2023-10-12,active,3217.37,1.622,1
A017422,M005124,checking,2023-07-22,active,972.83,1.835,1
A017423,M002438,checking,2023-08-13,active,4714.15,3.158,1
A017424,M004575,savings,2023-01-27,active,14519.45,3.885,1
A017425,M007728,savings,2023-06-05,active,2568.91,0.58,1
A017426,M006982,checking,2024-05-29,active,306.32,3.405,0
A017427,M002912,savings,2023-03-28,active,414.44,1.778,1
A017428,M002413,savings,2023-07-28,active,2982.97,2.026,1
A017429,M002802,checking,2024-05-07,active,2797.26,1.861,1
A017430,M004373,savings,2024-03-09,active,1798.52,1.853,1
A017431,M003780,checking,2023-12-06,active,6309.03,1.658,0
A017432,M002979,credit_card,2023-07-19,closed,11852.74,2.352,1
A017433,M002182,savings,2023-01-07,active,5937.2,1.83,1
A017434,M005501,savings,2024-05-26,closed,12798.08,3.957,1
A017435,M005502,checking,2024-08-02,active,10736.39,2.413,1
A017436,M007517,checking,2024-01-24,active,1576.69,2.701,1
A017437,M003704,credit_card,2023-10-24,active,5640.86,3.613,1
A017438,M002788,savings,2024-03-09,active,1407.9,1.094,1
A017439,M003388,credit_card,2024-02-07,closed,1332.28,1.452,1
A017440,M000764,credit_card,2023-01-27,active,2153.18,3.001,1
A017441,M003929,cd,2024-09-16,active,2901.5,1.951,1
A017442,M004502,credit_card,2023-05-23,active,9981.25,2.271,1
A017443,M008569,credit_card,2023-09-29,active,16166.2,2.154,1
A017444,M006631,checking,2024-05-13,active,4751.22,2.941,1
A017445,M008972,checking,2023-01-26,closed,606.96,1.351,1
A017446,M008239,savings,2024-07-25,active,2122.14,4.866,0
A017447,M007365,loan,2024-06-06,active,2890.2,1.942,0
A017448,M002303,checking,2024-05-09,closed,5185.63,1.432,1
A017449,M002615,savings,2024-02-26,active,10347.17,1.052,1
A017450,M006706,savings,2024-08-15,active,2760.61,2.386,1
A017451,M006267,loan,2024-05-27,active,4323.78,1.491,0
A017452,M005728,credit_card,2023-08-21,closed,14456.48,0.696,1
A017453,M007659,loan,2024-03-04,active,7613.88,3.163,1
A017454,M003245,checking,2024-02-13,active,4378.09,3.057,1
A017455,M000676,cd,2024-03-26,closed,7867.56,1.646,1
A017456,M000802,savings,2024-09-24,active,17259.0,1.005,1
A017457,M001124,checking,2023-04-24,active,3166.9,3.421,1
A017458,M009168,savings,2023-10-11,active,1848.96,1.709,1
A017459,M003670,loan,2023-08-26,active,118.86,2.693,1
A017460,M004622,cd,2023-09-28,active,12857.46,1.36,0
A017461,M008041,savings,2023-09-09,active,16065.71,3.096,1
A017462,M007754,savings,2024-05-15,active,13184.98,3.72,1
A017463,M007885,savings,2023-07-12,closed,3540.79,2.102,1
A017464,M000364,savings,2024-07-21,active,3087.66,4.07,1
A017465,M000715,loan,2023-07-29,active,692.2,2.332,1
A017466,M005089,loan,2024-05-06,active,13571.9,2.459,1
A017467,M006969,savings,2023-06-26,active,69.6,3.553,1
A017468,M001983,savings,2024-03-26,active,7770.87,2.386,1
A017469,M009904,checking,2024-06-17,active,4804.92,2.601,1
A017470,M001526,loan,2023-08-11,active,19282.11,2.261,1
A017471,M005792,savings,2023-05-13,active,8294.98,0.188,0
A017472,M006386,savings,2024-07-17,closed,2787.46,3.884,1
A017473,M002410,savings,2024-03-28,active,4699.24,1.614,1
A017474,M007635,cd,2023-08-13,active,6601.11,1.441,1
A017475,M009881,checking,2024-05-28,active,1778.64,0.103,1
A017476,M004839,checking,2024-03-15,active,24803.02,4.163,1
A017477,M009366,loan,2023-12-14,active,22.68,2.992,1
A017478,M005166,checking,2023-02-15,closed,15913.0,2.981,1
A017479,M002361,savings,2023-04-27,active,562.19,1.801,1
A017480,M003157,checking,2023-02-27,closed,1850.57,0.576,0
A017481,M001135,savings,2023-08-21,active,3515.35,1.909,1
A017482,M008164,checking,2024-06-08,active,10095.24,1.644,1
A017483,M008256,savings,2023-11-13,closed,4015.96,1.449,1
A017484,M005783,savings,2023-03-09,active,12829.4,0.76,0
A017485,M007160,loan,2024-01-07,active,14771.95,3.116,1
A017486,M007835,savings,2024-06-19,active,7924.71,2.53,1
A017487,M005605,savings,2023-03-22,active,1944.99,0.1,1
A017488,M001182,loan,2023-12-07,active,1157.73,1.474,1
A017489,M007438,savings,2024-07-01,closed,843.29,1.618,1
A017490,M004605,cd,2023-01-01,active,5185.22,3.113,1
A017491,M008007,savings,2023-03-24,active,1822.8,2.804,0
A017492,M002673,loan,2023-06-03,active,2767.08,2.943,1
A017493,M005207,loan,2024-03-30,active,34323.26,2.29,1
A017494,M002120,checking,2023-04-17,active,9681.84,0.734,0
A017495,M009835,checking,2023-12-06,active,10744.82,1.814,1
A017496,M006775,savings,2024-09-15,closed,463.7,1.821,1
A017497,M008849,savings,2023-06-06,active,5437.33,3.049,1
A017498,M008609,loan,2023-11-19,active,6486.96,1.522,1
A017499,M002841,checking,2024-04-13,active,1076.66,3.136,1
A017500,M005255,checking,2023-11-29,active,3103.47,0.1,1
A017501,M005892,savings,2023-07-23,active,4161.25,0.289,1
A017502,M007784,credit_card,2023-01-13,active,1626.41,0.558,0
A017503,M007924,savings,2024-04-26,active,3944.28,2.513,1
A017504,M005769,checking,2023-09-20,active,4487.27,1.283,1
A017505,M001322,savings,2023-02-09,active,17094.13,0.245,1
A017506,M005966,checking,2023-11-25,active,12079.38,0.666,1
A017507,M003866,checking,2024-08-02,active,1300.55,2.909,0
A017508,M004373,savings,2024-04-07,active,3189.15,1.499,1
A017509,M009192,savings,2023-12-07,active,691.04,0.8,1
A017510,M005969,checking,2024-07-06,active,14610.52,2.173,1
A017511,M007808,savings,2024-08-15,active,10450.53,1.342,1
A017512,M009476,checking,2023-10-17,closed,4095.99,2.1,1
A017513,M007868,savings,2023-05-23,active,9556.36,3.168,1
A017514,M009386,checking,2024-06-17,active,2904.62,1.756,1
A017515,M004718,cd,2023-02-07,closed,5459.7,1.959,1
A017516,M001900,credit_card,2024-06-26,active,7516.92,0.8,1
A017517,M008689,savings,2023-11-04,active,15702.64,2.299,1
A017518,M008557,loan,2023-02-08,active,22312.16,2.049,1
A017519,M007136,checking,2023-11-24,active,8586.14,2.57,1
A017520,M002842,checking,2024-04-01,active,1419.89,2.165,1
A017521,M006149,cd,2023-10-04,active,10026.07,3.552,1
A017522,M009796,savings,2024-07-16,active,4246.39,0.306,1
A017523,M002671,loan,2024-08-30,active,1542.43,2.698,1
A017524,M000277,cd,2023-01-02,closed,16342.46,1.811,0
A017525,M002526,savings,2023-06-24,active,1093.86,3.699,1
A017526,M005348,credit_card,2024-05-09,active,3098.55,1.339,1
A017527,M004619,credit_card,2023-12-02,active,4048.3,2.941,1
A017528,M005051,savings,2023-11-19,active,14254.01,0.1,1
A017529,M007464,savings,2023-08-26,active,1768.64,2.123,1
A017530,M007137,checking,2023-11-06,active,4285.1,0.663,1
A017531,M006890,checking,2023-11-16,active,21776.69,3.887,1
A017532,M006710,loan,2024-02-05,active,9664.19,1.841,1
A017533,M009280,savings,2024-01-08,active,1787.93,2.564,0
A017534,M006245,savings,2023-03-30,active,9562.71,1.412,1
A017535,M001355,checking,2023-03-26,active,15287.08,2.863,1
A017536,M002670,checking,2023-03-10,active,5334.89,3.193,1
A017537,M000639,savings,2024-02-18,active,11571.05,3.235,1
A017538,M005723,savings,2023-06-04,closed,16329.43,2.585,1
A017539,M003751,checking,2024-08-13,active,3902.05,3.083,0
A017540,M007902,checking,2023-10-06,active,42.87,0.661,1
A017541,M000332,savings,2023-07-12,active,9901.59,1.057,1
A017542,M006414,credit_card,2023-11-14,active,3300.24,3.023,1
A017543,M008846,savings,2024-04-08,active,6004.11,3.126,1
A017544,M009697,savings,2023-04-29,active,2439.89,3.391,1
A017545,M002366,loan,2023-05-15,active,1675.62,2.599,1
A017546,M001076,savings,2023-07-24,active,2515.96,0.183,1
A017547,M006690,checking,2023-12-27,active,1363.28,0.892,1
A017548,M009691,savings,2024-06-20,active,2993.2,1.687,1
A017549,M006251,savings,2024-05-26,active,4067.75,2.586,1
A017550,M009133,checking,2023-06-19,active,14255.2,1.023,1
A017551,M005509,savings,2023-04-05,active,21986.7,0.1,1
A017552,M004670,savings,2024-01-07,active,12243.2,0.1,1
A017553,M008376,checking,2023-09-05,active,18669.66,2.305,1
A017554,M007947,checking,2023-06-26,active,2790.89,0.1,1
A017555,M000162,loan,2024-08-19,active,1944.74,0.704,0
A017556,M008949,checking,2024-06-19,closed,2310.2,0.1,1
A017557,M009531,savings,2023-06-30,active,2825.38,2.465,0
A017558,M006310,loan,2023-07-26,closed,9305.05,2.74,1
A017559,M006820,checking,2023-04-16,active,4698.52,1.564,1
A017560,M007596,credit_card,2023-12-01,active,2895.77,1.18,1
A017561,M006789,savings,2023-12-28,active,6809.76,1.173,0
A017562,M004208,checking,2023-03-30,active,274.23,0.1,1
A017563,M008864,cd,2024-03-29,active,10447.31,1.638,1
A017564,M003259,savings,2023-06-06,active,2321.45,3.356,1
A017565,M005943,checking,2024-02-02,active,10451.25,2.911,1
A017566,M006920,savings,2023-11-05,closed,4232.58,1.36,1
A017567,M008186,savings,2023-04-05,active,5358.65,1.865,1
A017568,M008193,credit_card,2023-05-01,active,5913.56,3.147,1
A017569,M008008,credit_card,2023-07-17,active,9444.07,3.048,1
A017570,M006371,credit_card,2024-09-28,active,2523.31,2.252,1
A017571,M009009,savings,2024-07-19,closed,976.77,2.135,1
A017572,M009606,checking,2023-12-19,active,15077.27,2.162,1
A017573,M004843,checking,2023-08-22,active,10325.88,3.146,1
A017574,M005487,checking,2023-01-06,active,12198.61,3.812,1
A017575,M001988,checking,2023-07-08,closed,1241.4,1.636,1
A017576,M006274,checking,2023-01-26,closed,6225.58,3.095,1
A017577,M007469,checking,2024-09-14,active,567.94,3.321,1
A017578,M009065,checking,2023-04-02,active,5829.4,4.1,1
A017579,M001296,savings,2023-04-05,active,3430.48,2.142,1
A017580,M008914,savings,2024-02-07,active,1162.53,1.055,1
A017581,M001672,credit_card,2024-07-21,active,10937.71,1.448,0
A017582,M004453,savings,2024-05-19,closed,4250.69,2.029,1
A017583,M005284,checking,2024-07-19,closed,2075.11,1.122,0
A017584,M004478,checking,2024-07-18,active,8143.6,3.031,1
A017585,M005898,loan,2023-11-18,active,524.63,2.785,1
A017586,M000867,checking,2023-08-05,active,1760.03,1.938,1
A017587,M005435,savings,2023-07-22,active,23602.79,0.634,1
A017588,M004579,savings,2024-09-27,active,2544.41,3.29,1
A017589,M007560,checking,2023-04-04,active,2771.87,0.583,0
A017590,M003448,cd,2023-01-10,active,3303.96,1.826,1
A017591,M000657,checking,2024-05-19,active,3384.4,2.397,1
A017592,M004912,checking,2024-08-03,active,2235.98,0.937,1
A017593,M008020,savings,2024-05-20,active,2906.05,2.2,1
A017594,M009398,checking,2023-06-02,active,1523.94,0.756,1
A017595,M006680,savings,2024-08-08,closed,1292.54,2.664,1
A017596,M008880,checking,2023-08-21,active,6123.27,1.975,1
A017597,M002965,savings,2023-01-24,active,190.99,5.506,1
A017598,M009779,credit_card,2023-11-14,closed,2551.22,2.679,0
A017599,M005766,savings,2024-07-19,active,13566.26,1.017,1
A017600,M005039,checking,2024-08-18,closed,10858.63,3.985,1
A017601,M004504,credit_card,2024-05-16,active,20170.36,3.058,1
A017602,M008942,savings,2024-01-03,closed,2578.62,2.181,1
A017603,M004312,credit_card,2023-09-12,closed,1477.33,3.4,1
A017604,M001070,loan,2024-02-23,active,2410.62,2.461,1
A017605,M009225,checking,2023-03-14,active,4716.03,1.321,1
A017606,M005908,loan,2023-10-01,active,503.6,2.921,1
A017607,M008002,checking,2024-09-28,active,2492.19,1.922,1
A017608,M004471,credit_card,2023-06-11,active,5020.68,3.789,1
A017609,M005897,savings,2024-09-25,active,17884.46,1.533,1
A017610,M000914,loan,2023-09-19,active,1720.23,2.655,1
A017611,M007512,savings,2023-02-03,active,11282.87,2.548,0
A017612,M006810,savings,2024-05-21,active,13331.8,3.642,0
A017613,M008090,credit_card,2024-07-01,active,2230.83,1.605,1
A017614,M006205,credit_card,2024-09-09,active,695.71,1.556,1
A017615,M007403,savings,2023-06-26,active,17739.34,2.111,1
A017616,M003441,savings,2023-11-09,active,3495.84,2.404,1
A017617,M003605,checking,2024-07-11,active,1141.95,0.977,1
A017618,M001732,credit_card,2023-03-01,closed,7561.54,1.124,1
A017619,M001379,checking,2023-05-27,active,12235.47,0.919,1
A017620,M006867,savings,2023-10-14,closed,1125.62,0.1,1
A017621,M004483,checking,2023-02-02,active,16350.87,0.1,1
A017622,M009538,savings,2023-07-07,active,3769.02,1.077,1
A017623,M003909,savings,2023-10-25,active,2769.3,2.528,1
A017624,M003762,checking,2024-03-15,active,1645.03,2.4,1
A017625,M004621,cd,2023-01-20,active,4124.22,2.007,1
A017626,M001250,checking,2023-09-01,active,73.92,2.313,1
A017627,M001989,checking,2023-10-07,active,17373.44,1.363,1
A017628,M009344,savings,2023-12-06,active,3351.61,2.146,1
A017629,M002110,checking,2023-05-26,active,99.28,1.946,1
A017630,M003148,checking,2023-01-16,active,1797.66,1.863,1
A017631,M001574,checking,2024-04-19,active,11723.19,0.693,1
A017632,M001892,credit_card,2023-10-06,active,1473.31,2.309,1
A017633,M007940,loan,2024-02-02,active,16467.43,2.32,1
A017634,M006801,savings,2023-04-13,active,5240.06,0.1,1
A017635,M004911,checking,2023-07-31,active,5572.8,1.244,1
A017636,M007515,savings,2023-01-20,active,1213.26,1.711,0
A017637,M009408,checking,2023-02-10,active,3402.14,1.421,1
A017638,M003766,checking,2024-09-12,active,10428.0,1.549,1
A017639,M003847,savings,2023-10-10,active,10057.6,1.26,1
A017640,M003248,checking,2024-02-24,active,2534.4,3.252,1
A017641,M001744,cd,2023-09-19,active,8909.83,1.328,1
A017642,M007733,checking,2024-05-18,active,1812.63,1.662,1
A017643,M009887,credit_card,2024-04-17,closed,2794.8,2.286,1
A017644,M000362,cd,2023-08-08,active,19071.61,2.876,1
A017645,M004717,savings,2023-12-17,active,4143.72,0.1,1
A017646,M006017,checking,2023-10-27,active,3836.47,0.194,1
A017647,M006261,checking,2024-08-01,active,11727.82,0.486,1
A017648,M001969,checking,2024-01-21,active,3413.88,2.216,1
A017649,M004444,savings,2023-08-10,active,1297.54,3.954,1
A017650,M007025,savings,2024-01-15,active,1428.83,2.704,1
A017651,M003582,savings,2023-04-14,active,2020.89,3.29,1
A017652,M009833,savings,2023-01-22,active,2073.86,1.942,1
A017653,M007897,checking,2023-11-21,active,7601.79,2.042,1
A017654,M000396,savings,2024-03-03,closed,531.03,3.046,1
A017655,M004157,savings,2023-04-18,active,1096.9,2.978,1
A017656,M009231,loan,2023-02-06,active,14950.24,1.423,1
A017657,M001351,credit_card,2024-03-30,active,10671.29,2.178,1
A017658,M006056,checking,2024-06-12,active,637.88,0.1,1
A017659,M002024,cd,2023-07-06,active,5755.78,2.836,1
A017660,M000361,savings,2023-11-19,active,12868.48,3.568,1
A017661,M003344,cd,2023-12-23,active,15598.69,3.392,1
A017662,M009009,savings,2023-12-10,active,3393.73,1.212,1
A017663,M001966,cd,2024-01-20,active,8951.69,1.763,0
A017664,M008266,savings,2024-04-27,active,2427.05,2.04,1
A017665,M004511,loan,2023-04-11,active,1283.83,2.042,1
A017666,M005488,checking,2024-04-25,active,6986.02,2.968,1
A017667,M004845,checking,2023-07-21,active,9950.78,1.779,1
A017668,M007223,checking,2024-02-04,active,11084.66,2.197,1
A017669,M006025,credit_card,2024-07-21,active,856.83,0.153,1
A017670,M002058,loan,2024-02-05,active,1718.2,2.375,1
A017671,M007825,checking,2023-04-26,active,24255.91,3.626,1
A017672,M007459,checking,2023-08-09,closed,4104.2,0.158,1
A017673,M006975,checking,2024-02-08,active,930.92,0.1,1
A017674,M004442,credit_card,2023-04-14,active,5090.45,1.039,1
A017675,M006794,checking,2023-09-11,active,2102.02,2.347,1
A017676,M009649,checking,2023-07-16,active,3322.27,0.865,1
A017677,M006698,credit_card,2023-05-31,active,3220.19,1.246,1
A017678,M008764,credit_card,2024-03-03,active,4113.45,2.771,1
A017679,M005670,cd,2024-08-26,active,4783.26,4.272,1
A017680,M005726,savings,2024-09-01,active,4134.75,2.424,1
A017681,M009157,savings,2024-03-23,active,7726.37,0.81,1
A017682,M009851,credit_card,2024-03-02,active,3549.66,1.014,1
A017683,M004815,savings,2024-04-18,active,5135.76,0.405,1
A017684,M001827,savings,2024-09-29,active,2867.99,1.655,1
A017685,M003719,checking,2023-02-05,active,1731.33,0.984,1
A017686,M004728,credit_card,2024-02-14,active,10840.28,4.489,1
A017687,M006093,credit_card,2023-12-08,active,3579.9,1.809,1
A017688,M008450,savings,2024-06-29,active,5550.19,0.766,1
A017689,M007404,loan,2023-12-03,active,12341.36,2.907,1
A017690,M005684,checking,2023-09-12,active,14797.35,3.732,1
A017691,M004399,credit_card,2024-06-18,active,1775.16,3.435,1
A017692,M002135,savings,2023-12-20,closed,3982.64,2.019,1
A017693,M001176,savings,2023-05-03,active,4310.34,2.882,0
A017694,M009756,checking,2024-02-15,active,3877.51,1.602,1
A017695,M005966,savings,2023-04-24,closed,10852.09,4.677,1
A017696,M004286,loan,2023-12-15,active,2787.71,1.811,1
A017697,M000418,savings,2023-08-28,active,2171.63,2.453,1
A017698,M004718,cd,2023-12-13,active,9279.53,2.259,1
A017699,M007931,credit_card,2024-05-13,active,6630.8,0.92,1
A017700,M003018,checking,2023-03-27,closed,2073.26,3.324,1
A017701,M002184,credit_card,2023-08-21,active,9097.28,2.85,1
A017702,M005643,checking,2023-08-23,active,10012.81,2.293,1
A017703,M000409,loan,2023-03-10,active,758.48,2.6,1
A017704,M006575,checking,2024-03-31,closed,14163.25,1.849,1
A017705,M001394,credit_card,2024-06-09,closed,4358.94,1.102,1
A017706,M000021,checking,2023-10-12,active,2434.75,1.778,0
A017707,M005060,savings,2024-01-28,active,3768.46,0.485,1
A017708,M001240,checking,2023-01-23,active,11502.52,3.753,1
A017709,M008527,checking,2023-07-13,active,2964.24,3.336,1
A017710,M009311,credit_card,2024-07-25,active,662.04,0.858,1
A017711,M000644,checking,2023-02-10,active,1294.27,1.924,1
A017712,M001415,savings,2024-08-28,closed,1160.83,4.172,1
A017713,M003047,checking,2023-10-08,active,7773.25,1.751,1
A017714,M008901,cd,2023-04-12,active,947.44,0.725,1
A017715,M004380,savings,2024-09-17,active,9837.43,3.33,1
A017716,M005616,checking,2024-06-17,active,17732.42,1.204,1
A017717,M007998,checking,2024-08-26,active,12703.94,1.483,0
A017718,M002819,checking,2023-08-13,active,2037.17,2.485,1
A017719,M002507,checking,2023-02-03,active,3798.27,2.432,1
A017720,M007168,checking,2024-07-19,active,4894.82,2.389,1
A017721,M005855,savings,2023-04-10,active,4043.54,3.074,1
A017722,M004696,credit_card,2024-03-04,active,4359.25,1.229,1
A017723,M007811,checking,2023-08-25,active,23276.67,1.996,1
A017724,M001458,checking,2024-02-01,active,3262.78,1.652,1
A017725,M004148,savings,2023-10-26,active,3633.43,2.282,1
A017726,M009712,credit_card,2023-09-01,active,1320.15,2.211,1
A017727,M007839,savings,2023-11-01,active,29000.24,3.028,1
